student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S3357,Alexandra Green,alexandra.green5856@gmail.com,p3357,11,52,91,74,57,68.5,0.55,0.82,7,6,2,10,0.31,2,81,Kinesthetic,Interactive,12,0,78,Average progress,52.46,0,No
S3358,Timothy Blair,timothy.blair7811@outlook.com,p3358,12,56,62,73,62,63.25,0.5,0.45,8,4,5,19,0.45,4,49,Auditory,Videos,10,0,79,Needs improvement in basics,78.12,1,Yes
S3359,Donald Hale,donald.hale8866@edu.in,p3359,12,47,49,74,85,63.75,0.97,0.58,16,4,4,5,0.36,4,7,Visual,Interactive,10,4,96,Good participation,30.94,0,No
S3360,Andrew Aguilar,andrew.aguilar8997@outlook.com,p3360,12,60,98,79,72,77.25,0.91,0.66,11,19,9,9,0.6,3,21,Auditory,Videos,1,0,50,Average progress,50.62,0,No
S3361,Elizabeth Williams,elizabeth.williams2223@edu.in,p3361,10,57,50,55,78,60,0.54,0.87,4,12,13,1,0.38,1,87,Visual,Interactive,8,2,80,Average progress,52.82,0,No
S3362,George Campbell,george.campbell9690@yahoo.com,p3362,10,69,80,77,79,76.25,0.6,0.89,17,2,13,15,0.59,5,41,Visual,Mixed,1,8,67,Average progress,41.86,0,No
S3363,Kristina Williamson,kristina.williamson9250@edu.in,p3363,11,57,80,52,57,61.5,0.53,0.94,16,17,15,4,0.65,1,9,Reading/Writing,Mixed,18,2,55,Good participation,29.2,0,No
S3364,Brian Pena,brian.pena8586@edu.in,p3364,12,85,44,62,48,59.75,0.7,0.66,19,15,2,7,0.54,1,51,Auditory,Videos,11,2,35,Lacks focus,40.51,0,No
S3365,Alan Price,alan.price5698@outlook.com,p3365,10,86,97,99,72,88.5,0.41,0.79,11,10,13,6,0.5,5,48,Kinesthetic,Interactive,8,8,47,Needs improvement in basics,59.3,0,No
S3366,Joseph Christian,joseph.christian8851@edu.in,p3366,12,70,40,93,71,68.5,0.8,0.38,7,3,7,15,0.4,4,37,Auditory,Interactive,8,4,35,Lacks focus,44.45,0,No
S3367,Donna Lin,donna.lin1477@yahoo.com,p3367,12,77,56,61,93,71.75,0.71,0.7,13,20,17,6,0.7,6,25,Visual,Videos,9,7,70,Shows initiative,25.78,0,No
S3368,Andrew Dillon,andrew.dillon5054@edu.in,p3368,10,71,61,55,56,60.75,0.94,0.47,19,4,8,7,0.48,3,71,Visual,Videos,4,9,86,Needs improvement in basics,62.5,1,Yes
S3369,Debra Hall,debra.hall6763@outlook.com,p3369,12,50,73,67,58,62,0.5,0.6,17,1,18,20,0.7,2,72,Auditory,Mixed,8,8,79,Good participation,34,0,No
S3370,Oscar Bray,oscar.bray2561@outlook.com,p3370,9,84,95,87,66,83,0.88,0.74,13,1,15,3,0.4,4,36,Reading/Writing,Mixed,17,5,54,Can do better with more effort,22.1,0,No
S3371,Cory Stewart,cory.stewart182@outlook.com,p3371,11,64,84,74,45,66.75,0.88,0.48,12,18,15,13,0.72,3,28,Kinesthetic,Mixed,9,6,77,Falling behind in multiple areas,59.3,0,No
S3372,Michelle Schmidt,michelle.schmidt8584@gmail.com,p3372,10,72,80,99,74,81.25,0.48,0.34,7,4,5,2,0.22,6,39,Reading/Writing,Texts,16,6,53,Needs improvement in basics,72.85,1,Yes
S3373,Jacob Mason,jacob.mason5644@yahoo.com,p3373,10,99,68,84,95,86.5,0.64,0.31,1,15,2,3,0.26,4,22,Auditory,Mixed,9,6,59,Lacks focus,41.16,0,No
S3374,Stephen House,stephen.house7697@outlook.com,p3374,12,77,43,85,76,70.25,0.5,0.32,1,10,16,13,0.5,5,71,Auditory,Videos,13,3,74,Needs improvement in basics,74.53,1,Yes
S3375,Andrew Wright,andrew.wright8069@gmail.com,p3375,10,80,44,47,73,61,0.55,0.31,20,17,5,9,0.64,1,58,Kinesthetic,Videos,3,1,72,Needs improvement in basics,81.69,1,Yes
S3376,Alyssa Cook,alyssa.cook4918@edu.in,p3376,9,47,50,83,59,59.75,0.56,0.38,14,12,6,19,0.64,5,30,Auditory,Interactive,9,1,85,Falling behind in multiple areas,75.81,1,Yes
S3377,Phillip Moore,phillip.moore7062@gmail.com,p3377,12,50,95,94,64,75.75,0.73,0.47,15,20,12,18,0.81,6,64,Visual,Videos,17,6,99,Needs improvement in basics,52.34,0,No
S3378,Michael Bell,michael.bell9791@outlook.com,p3378,9,61,90,94,43,72,0.65,0.45,11,12,5,5,0.41,2,69,Auditory,Texts,4,9,62,Falling behind in multiple areas,68.76,1,Yes
S3379,Colleen Young,colleen.young128@yahoo.com,p3379,11,90,60,61,49,65,0.97,0.99,9,16,20,10,0.69,5,55,Kinesthetic,Texts,8,6,74,Good participation,16.64,0,No
S3380,Tiffany Mason,tiffany.mason3099@outlook.com,p3380,11,63,74,60,49,61.5,0.48,0.51,17,5,8,14,0.55,6,64,Reading/Writing,Texts,5,9,36,Falling behind in multiple areas,73.85,1,Yes
S3381,Lisa Garrett,lisa.garrett9194@edu.in,p3381,9,80,51,65,63,64.75,0.98,0.39,4,16,11,17,0.6,1,63,Auditory,Videos,15,6,47,Lacks focus,32.03,0,No
S3382,Natasha Zamora,natasha.zamora6477@edu.in,p3382,12,56,65,79,60,65,0.54,0.68,20,17,14,3,0.68,4,80,Reading/Writing,Mixed,15,7,99,Can do better with more effort,26.17,0,No
S3383,Lisa Johnson,lisa.johnson2685@yahoo.com,p3383,11,51,90,60,50,62.75,0.86,0.9,19,15,17,7,0.72,3,21,Reading/Writing,Videos,10,2,74,Good participation,24.2,0,No
S3384,Angela Ramirez,angela.ramirez6209@edu.in,p3384,12,96,58,64,66,71,0.6,0.77,7,13,10,9,0.49,6,89,Visual,Videos,14,4,66,Can do better with more effort,30.54,0,No
S3385,Edward Prince,edward.prince4318@yahoo.com,p3385,12,85,84,80,55,76,0.49,0.51,1,8,2,5,0.2,6,25,Kinesthetic,Mixed,18,5,50,Good participation,40.65,0,No
S3386,Diane Miller,diane.miller6927@gmail.com,p3386,11,71,99,40,65,68.75,0.91,0.69,9,2,3,4,0.22,2,71,Reading/Writing,Videos,2,7,73,Can do better with more effort,33.25,0,No
S3387,Patrick Yu,patrick.yu8474@yahoo.com,p3387,11,54,46,45,69,53.5,0.59,0.8,13,8,13,3,0.46,4,32,Visual,Interactive,15,7,59,Average progress,47.81,0,No
S3388,Cheyenne Garrett,cheyenne.garrett4674@outlook.com,p3388,9,55,86,62,88,72.75,0.8,0.81,2,10,17,13,0.52,6,48,Auditory,Videos,19,9,40,Needs improvement in basics,49.55,0,No
S3389,Jeremy Allen,jeremy.allen6775@outlook.com,p3389,12,93,94,90,55,83,0.74,0.77,2,7,3,9,0.26,6,74,Reading/Writing,Interactive,4,2,37,Falling behind in multiple areas,67.41,1,Yes
S3390,Eric Waller,eric.waller1131@yahoo.com,p3390,9,61,46,62,46,53.75,0.68,0.91,15,10,10,7,0.52,3,66,Reading/Writing,Texts,8,3,34,Lacks focus,37.25,0,No
S3391,Renee Murphy,renee.murphy2248@yahoo.com,p3391,10,67,65,82,55,67.25,0.7,0.91,17,4,8,8,0.46,1,46,Auditory,Videos,4,5,37,Lacks focus,33.44,0,No
S3392,Amy Clark,amy.clark1818@outlook.com,p3392,10,59,79,82,74,73.5,0.84,0.71,13,11,4,10,0.48,5,26,Auditory,Interactive,3,3,34,Needs improvement in basics,66.38,1,Yes
S3393,Dillon Weaver,dillon.weaver7428@edu.in,p3393,10,72,44,62,97,68.75,0.45,0.6,7,9,13,1,0.38,4,42,Visual,Interactive,12,9,39,Lacks focus,38.85,0,No
S3394,Lauren Huffman,lauren.huffman8070@outlook.com,p3394,10,49,60,71,55,58.75,0.8,0.75,9,4,7,20,0.5,3,18,Auditory,Texts,19,3,44,Lacks focus,31.22,0,No
S3395,Kyle Thornton,kyle.thornton5263@yahoo.com,p3395,11,79,53,69,79,70,0.94,0.87,12,3,7,1,0.29,3,30,Auditory,Interactive,16,4,85,Consistent performance,21.64,0,No
S3396,Alexandria Taylor,alexandria.taylor2502@gmail.com,p3396,11,71,43,52,51,54.25,0.43,0.3,3,11,16,19,0.61,5,44,Kinesthetic,Videos,19,9,84,Needs improvement in basics,69.54,1,Yes
S3397,Wendy Daugherty,wendy.daugherty8774@gmail.com,p3397,9,89,62,82,74,76.75,0.48,0.99,15,3,5,2,0.31,4,58,Reading/Writing,Mixed,11,6,32,Falling behind in multiple areas,61.24,1,Yes
S3398,Dustin Fitzpatrick,dustin.fitzpatrick3056@gmail.com,p3398,11,99,81,57,88,81.25,0.83,0.43,7,18,17,12,0.68,4,17,Auditory,Mixed,19,1,70,Lacks focus,28.65,0,No
S3399,Sally Stewart,sally.stewart4632@gmail.com,p3399,11,72,59,62,60,63.25,0.66,0.63,1,19,10,13,0.54,1,23,Kinesthetic,Videos,19,1,39,Lacks focus,37.61,0,No
S3400,Angela Fry,angela.fry2058@outlook.com,p3400,11,41,54,54,89,59.5,0.64,0.91,14,14,4,14,0.57,4,46,Visual,Videos,6,9,36,Needs improvement in basics,60.38,1,Yes
S3401,David Stewart,david.stewart144@edu.in,p3401,10,72,89,72,82,78.75,0.48,0.46,19,11,14,5,0.61,6,45,Visual,Texts,0,8,92,Lacks focus,36.89,0,No
S3402,Nichole Acosta,nichole.acosta1487@yahoo.com,p3402,9,72,91,60,75,74.5,0.7,0.63,16,2,5,3,0.32,5,54,Kinesthetic,Texts,15,3,92,Good participation,31.33,0,No
S3403,Kathy Beard,kathy.beard251@yahoo.com,p3403,12,80,84,96,87,86.75,0.48,0.39,10,2,2,17,0.39,4,7,Visual,Interactive,6,4,55,Falling behind in multiple areas,74.31,1,Yes
S3404,Robert Jenkins,robert.jenkins3568@edu.in,p3404,12,52,68,78,56,63.5,0.69,0.58,1,2,14,1,0.22,1,35,Auditory,Videos,1,2,63,Good participation,48.48,0,No
S3405,Scott Peck,scott.peck6895@outlook.com,p3405,12,69,47,62,71,62.25,0.86,0.42,5,10,18,14,0.59,3,80,Visual,Texts,11,1,68,Falling behind in multiple areas,69.51,1,Yes
S3406,Patricia Mahoney,patricia.mahoney8175@outlook.com,p3406,10,72,80,66,80,74.5,0.55,0.55,3,15,11,6,0.44,6,19,Auditory,Mixed,10,9,89,Can do better with more effort,31.44,0,No
S3407,Joshua Maxwell,joshua.maxwell7607@outlook.com,p3407,11,52,87,84,45,67,0.69,0.56,17,12,16,17,0.78,4,58,Auditory,Videos,7,7,98,Average progress,43.18,0,No
S3408,Daniel Lopez,daniel.lopez5420@gmail.com,p3408,11,91,58,83,63,73.75,1,1,18,11,18,4,0.64,5,57,Auditory,Interactive,0,3,55,Average progress,37.81,0,No
S3409,Kathryn Salazar,kathryn.salazar2403@gmail.com,p3409,12,65,87,57,66,68.75,0.81,1,19,17,16,6,0.72,4,49,Visual,Texts,2,0,91,Average progress,40.2,0,No
S3410,Joseph Bradley,joseph.bradley4376@gmail.com,p3410,12,61,78,63,59,65.25,0.9,0.38,18,18,4,1,0.51,2,42,Auditory,Mixed,7,5,39,Needs improvement in basics,70.84,1,Yes
S3411,Jerry Hall,jerry.hall1179@edu.in,p3411,9,78,85,90,64,79.25,0.65,0.81,16,14,1,9,0.5,1,82,Auditory,Texts,7,5,83,Consistent performance,26.67,0,No
S3412,Grace Howard,grace.howard2985@edu.in,p3412,10,41,67,86,41,58.75,0.86,0.34,2,17,14,4,0.46,3,84,Auditory,Videos,10,1,60,Needs improvement in basics,75.74,1,Yes
S3413,Hailey Woods,hailey.woods4107@yahoo.com,p3413,11,77,85,79,48,72.25,0.42,0.32,15,15,12,9,0.64,2,54,Visual,Interactive,4,1,67,Falling behind in multiple areas,80.66,1,Yes
S3414,Wayne Jacobs,wayne.jacobs216@edu.in,p3414,12,78,96,90,67,82.75,0.47,0.37,13,12,10,9,0.55,5,28,Kinesthetic,Interactive,7,7,54,Needs improvement in basics,70.38,1,Yes
S3415,Jennifer Brooks,jennifer.brooks4088@gmail.com,p3415,12,65,66,81,92,76,0.52,0.98,13,16,19,13,0.76,4,21,Kinesthetic,Interactive,8,6,94,Excellent progress,19.46,0,No
S3416,Melissa Henry,melissa.henry7267@edu.in,p3416,9,85,43,46,77,62.75,0.64,0.96,16,6,4,17,0.54,1,22,Reading/Writing,Videos,16,1,79,Good participation,27.41,0,No
S3417,Devin Lee,devin.lee559@yahoo.com,p3417,11,97,97,89,42,81.25,0.91,0.44,8,2,20,3,0.41,6,46,Auditory,Interactive,4,9,53,Falling behind in multiple areas,61.94,1,Yes
S3418,Antonio Duran,antonio.duran7560@yahoo.com,p3418,11,89,54,87,59,72.25,0.61,0.41,11,2,3,6,0.28,4,21,Auditory,Mixed,18,0,56,Falling behind in multiple areas,75.15,1,Yes
S3419,Alexis Nelson,alexis.nelson8548@gmail.com,p3419,9,54,74,59,45,58,0.79,0.47,8,16,4,20,0.6,4,20,Auditory,Videos,18,7,79,Lacks focus,30.15,0,No
S3420,Robert Newton,robert.newton7756@yahoo.com,p3420,9,73,76,66,78,73.25,0.83,0.66,10,2,15,15,0.52,4,89,Kinesthetic,Mixed,1,9,79,Good participation,27.65,0,No
S3421,Vanessa Todd,vanessa.todd5123@edu.in,p3421,11,81,40,45,72,59.5,0.75,0.7,1,8,11,14,0.42,6,56,Auditory,Videos,18,1,44,Falling behind in multiple areas,66.88,1,Yes
S3422,Carl Ho,carl.ho2608@outlook.com,p3422,9,94,42,66,94,74,0.61,0.46,12,7,16,13,0.6,4,40,Auditory,Videos,14,4,46,Needs improvement in basics,67.5,1,Yes
S3423,Valerie Camacho,valerie.camacho9014@gmail.com,p3423,12,83,86,48,40,64.25,0.75,0.83,9,1,4,9,0.29,1,43,Reading/Writing,Videos,7,5,58,Good participation,34.36,0,No
S3424,Tracy Nguyen,tracy.nguyen4160@gmail.com,p3424,11,88,63,92,76,79.75,0.61,0.52,5,4,6,15,0.38,6,85,Reading/Writing,Texts,7,9,34,Lacks focus,37.35,0,No
S3425,Stephen Wright,stephen.wright4905@edu.in,p3425,10,79,66,84,45,68.5,0.45,0.95,9,11,8,14,0.52,6,29,Kinesthetic,Videos,0,0,40,Lacks focus,42.82,0,No
S3426,Richard Williams,richard.williams5915@yahoo.com,p3426,11,50,79,96,84,77.25,1,0.76,16,20,13,4,0.66,2,46,Auditory,Texts,13,1,81,Consistent performance,20.29,0,No
S3427,Jill James,jill.james3578@gmail.com,p3427,9,42,75,70,73,65,0.48,0.61,18,7,20,11,0.7,5,25,Reading/Writing,Interactive,10,9,63,Average progress,47.85,0,No
S3428,Lawrence Carr,lawrence.carr3876@gmail.com,p3428,10,98,73,60,86,79.25,0.44,0.85,8,18,4,2,0.4,6,72,Kinesthetic,Videos,6,3,62,Good participation,35.98,0,No
S3429,Julia Wheeler,julia.wheeler5326@edu.in,p3429,12,45,68,65,54,58,0.93,0.87,11,4,5,16,0.45,2,63,Visual,Texts,17,1,78,Good participation,26.2,0,No
S3430,Alicia Liu,alicia.liu2752@gmail.com,p3430,12,48,63,79,84,68.5,0.58,0.5,20,17,10,19,0.82,1,34,Reading/Writing,Videos,14,5,60,Average progress,47.98,0,No
S3431,Kristin Meyer,kristin.meyer9589@outlook.com,p3431,12,45,63,87,65,65,0.79,0.54,19,11,5,16,0.64,5,61,Kinesthetic,Texts,9,3,47,Falling behind in multiple areas,67.44,1,Yes
S3432,Shannon Wilcox,shannon.wilcox6494@gmail.com,p3432,9,48,81,84,96,77.25,0.6,0.96,4,11,12,7,0.42,6,37,Kinesthetic,Interactive,3,2,34,Lacks focus,35.55,0,No
S3433,Bobby Forbes,bobby.forbes156@yahoo.com,p3433,11,78,43,52,53,56.5,0.63,0.42,20,20,1,11,0.65,3,57,Auditory,Mixed,0,5,59,Needs improvement in basics,77.3,1,Yes
S3434,April Foster,april.foster9530@gmail.com,p3434,9,70,42,88,97,74.25,0.56,0.33,10,11,10,12,0.54,2,20,Kinesthetic,Videos,13,8,74,Falling behind in multiple areas,66.31,1,Yes
S3435,Jill Grant,jill.grant9778@edu.in,p3435,11,71,73,62,93,74.75,0.61,0.62,13,15,5,4,0.46,1,53,Kinesthetic,Texts,19,7,67,Average progress,42.74,0,No
S3436,Zachary Mccoy,zachary.mccoy6094@yahoo.com,p3436,9,80,96,59,46,70.25,0.65,0.86,20,14,19,16,0.86,1,9,Kinesthetic,Interactive,19,1,58,Can do better with more effort,23.19,0,No
S3437,Brandon Carter,brandon.carter4085@gmail.com,p3437,12,89,88,76,85,84.5,0.83,0.84,14,17,19,16,0.82,1,81,Kinesthetic,Texts,8,2,65,Average progress,35.18,0,No
S3438,Raymond Torres,raymond.torres8200@yahoo.com,p3438,9,51,62,93,97,75.75,0.71,0.94,2,2,20,7,0.39,5,64,Auditory,Texts,12,1,38,Needs improvement in basics,60.96,1,Yes
S3439,Maria Murray,maria.murray5554@gmail.com,p3439,11,47,92,92,70,75.25,0.97,0.67,4,18,12,13,0.59,4,75,Kinesthetic,Interactive,16,9,52,Average progress,33.26,0,No
S3440,Roberto Austin,roberto.austin989@gmail.com,p3440,12,47,95,67,63,68,0.43,0.37,7,16,16,5,0.55,3,85,Visual,Videos,19,6,32,Lacks focus,42.8,0,No
S3441,Brian Black,brian.black2531@outlook.com,p3441,12,89,91,56,98,83.5,0.7,0.71,19,12,5,1,0.46,5,59,Kinesthetic,Mixed,3,8,85,Excellent progress,26.26,0,No
S3442,Douglas Gallegos,douglas.gallegos2071@gmail.com,p3442,10,67,62,67,70,66.5,0.75,0.84,17,10,17,5,0.61,5,39,Kinesthetic,Interactive,4,0,69,Can do better with more effort,33.96,0,No
S3443,Shannon Sharp,shannon.sharp3822@edu.in,p3443,11,59,84,80,68,72.75,0.95,0.37,16,16,14,14,0.75,6,73,Visual,Texts,17,2,85,Falling behind in multiple areas,57.68,0,No
S3444,Daniel Osborne,daniel.osborne9158@outlook.com,p3444,10,86,44,41,81,63,0.43,0.42,13,3,12,11,0.49,2,46,Reading/Writing,Interactive,16,5,87,Lacks focus,40.99,0,No
S3445,Sharon Horton,sharon.horton7197@outlook.com,p3445,10,98,70,64,71,75.75,0.74,0.31,18,8,13,2,0.51,3,73,Auditory,Texts,6,3,60,Falling behind in multiple areas,73.04,1,Yes
S3446,Derek Gutierrez,derek.gutierrez359@yahoo.com,p3446,10,46,92,97,56,72.75,0.91,0.72,12,2,14,18,0.57,1,28,Auditory,Interactive,9,9,40,Lacks focus,23.85,0,No
S3447,Shannon White,shannon.white5878@edu.in,p3447,12,50,80,89,53,68,0.55,0.92,1,1,5,15,0.28,5,75,Reading/Writing,Mixed,8,9,71,Can do better with more effort,29.38,0,No
S3448,Brittany Marquez,brittany.marquez4117@yahoo.com,p3448,10,59,96,80,79,78.5,0.93,0.77,15,14,5,14,0.6,3,75,Kinesthetic,Texts,12,0,32,Lacks focus,28.4,0,No
S3449,James Gibson,james.gibson7961@gmail.com,p3449,11,55,96,45,75,67.75,0.41,0.99,3,4,18,13,0.48,2,59,Kinesthetic,Texts,17,8,86,Good participation,22.5,0,No
S3450,John Holt,john.holt9169@edu.in,p3450,11,43,99,50,97,72.25,0.84,0.34,6,4,14,2,0.32,4,18,Reading/Writing,Interactive,11,6,43,Needs improvement in basics,70.35,1,Yes
S3451,Rebecca Hogan,rebecca.hogan8902@outlook.com,p3451,10,45,93,96,87,80.25,0.96,0.93,14,9,18,19,0.75,3,59,Kinesthetic,Texts,7,6,75,Consistent performance,13.22,0,No
S3452,Jennifer Martinez,jennifer.martinez3119@edu.in,p3452,10,97,45,77,63,70.5,0.79,0.87,6,3,20,8,0.46,1,19,Reading/Writing,Texts,17,0,48,Lacks focus,29.06,0,No
S3453,Danny Cole,danny.cole8916@yahoo.com,p3453,10,61,76,45,84,66.5,0.66,0.52,1,5,1,17,0.3,5,9,Kinesthetic,Interactive,4,8,89,Good participation,38.45,0,No
S3454,Michael Mills,michael.mills5313@outlook.com,p3454,10,65,96,84,93,84.5,0.43,0.98,20,1,7,15,0.54,4,8,Kinesthetic,Interactive,6,7,60,Good participation,25.49,0,No
S3455,Patrick Moody,patrick.moody4520@edu.in,p3455,10,42,49,50,66,51.75,0.95,0.5,6,19,17,20,0.78,2,34,Visual,Mixed,14,9,65,Can do better with more effort,26.85,0,No
S3456,William Herring,william.herring1138@yahoo.com,p3456,10,80,79,53,64,69,0.68,0.92,8,1,3,14,0.32,1,88,Reading/Writing,Interactive,2,4,61,Good participation,34.72,0,No
S3457,Nicholas James,nicholas.james7372@yahoo.com,p3457,9,99,46,41,98,71,0.42,0.92,15,10,10,3,0.48,4,57,Auditory,Videos,17,3,92,Excellent progress,27.48,0,No
S3458,Kayla Barr,kayla.barr4324@outlook.com,p3458,12,81,78,79,71,77.25,0.81,0.83,14,12,7,17,0.62,6,77,Kinesthetic,Mixed,5,0,55,Average progress,45.5,0,No
S3459,Ariana Keller,ariana.keller7449@outlook.com,p3459,12,53,77,42,91,65.75,0.69,0.69,16,10,12,3,0.51,6,34,Auditory,Interactive,5,8,94,Good participation,29.64,0,No
S3460,Edward Melton,edward.melton8299@gmail.com,p3460,12,50,60,94,57,65.25,0.47,0.38,20,2,15,13,0.62,2,88,Auditory,Interactive,19,7,31,Needs improvement in basics,70.55,1,Yes
S3461,Harold Joseph,harold.joseph3049@edu.in,p3461,10,57,59,92,85,73.25,0.53,0.67,16,16,16,18,0.82,1,65,Auditory,Interactive,0,1,99,Average progress,50.4,0,No
S3462,Robert Collins,robert.collins5975@gmail.com,p3462,9,93,42,74,57,66.5,0.44,0.55,19,8,8,1,0.45,5,75,Visual,Mixed,16,3,74,Average progress,55.35,0,No
S3463,Kayla Griffin,kayla.griffin5264@yahoo.com,p3463,12,51,90,72,76,72.25,0.74,0.85,1,14,6,7,0.35,2,72,Visual,Texts,10,3,54,Good participation,31.62,0,No
S3464,Courtney Wilson,courtney.wilson8840@gmail.com,p3464,11,62,61,63,65,62.75,0.77,0.83,4,15,4,5,0.35,4,59,Reading/Writing,Videos,1,6,69,Average progress,49.38,0,No
S3465,David Harris,david.harris3120@edu.in,p3465,12,51,86,58,48,60.75,0.7,0.94,10,16,11,2,0.49,1,75,Kinesthetic,Mixed,8,2,47,Needs improvement in basics,64.26,1,Yes
S3466,Cindy King,cindy.king9045@edu.in,p3466,12,52,43,57,99,62.75,0.89,0.31,20,11,17,17,0.81,6,77,Kinesthetic,Texts,18,7,41,Lacks focus,31.34,0,No
S3467,Stephen Foley,stephen.foley4648@yahoo.com,p3467,12,64,67,88,74,73.25,0.92,0.87,18,12,2,10,0.52,6,46,Kinesthetic,Texts,5,6,53,Average progress,39.2,0,No
S3468,Amy Smith,amy.smith6724@outlook.com,p3468,12,84,51,91,47,68.25,0.77,0.96,2,2,6,4,0.18,3,81,Kinesthetic,Mixed,6,9,72,Can do better with more effort,26.3,0,No
S3469,Nicole Young,nicole.young1819@outlook.com,p3469,11,90,77,63,59,72.25,0.41,0.85,4,4,4,9,0.26,1,33,Reading/Writing,Interactive,3,3,61,Can do better with more effort,42.34,0,No
S3470,Brianna Alvarez,brianna.alvarez8582@gmail.com,p3470,10,97,90,84,93,91,0.82,0.39,15,3,3,11,0.4,4,39,Kinesthetic,Interactive,2,8,76,Lacks focus,31.95,0,No
S3471,Robert Miller,robert.miller727@gmail.com,p3471,11,58,75,74,81,72,0.65,0.36,4,9,7,12,0.4,4,49,Kinesthetic,Texts,1,5,74,Falling behind in multiple areas,75.5,1,Yes
S3472,Carol Sanchez,carol.sanchez2936@yahoo.com,p3472,11,94,86,40,61,70.25,0.74,0.31,16,18,7,12,0.66,3,78,Reading/Writing,Interactive,9,2,64,Falling behind in multiple areas,71.54,1,Yes
S3473,Amy Harvey,amy.harvey3320@gmail.com,p3473,10,85,80,75,58,74.5,0.79,0.74,15,19,16,18,0.85,4,33,Visual,Interactive,9,6,38,Needs improvement in basics,54.3,0,No
S3474,Angela Bryan,angela.bryan7962@gmail.com,p3474,11,75,44,64,69,63,0.61,0.74,18,7,2,4,0.39,1,74,Kinesthetic,Videos,16,5,39,Needs improvement in basics,65.69,1,Yes
S3475,Brandon Hernandez,brandon.hernandez1627@yahoo.com,p3475,11,84,52,84,92,78,0.95,0.99,7,4,8,9,0.35,6,7,Visual,Texts,15,7,94,Excellent progress,11.7,0,No
S3476,Denise Johnson,denise.johnson9365@gmail.com,p3476,12,47,62,88,67,66,0.48,0.58,15,6,15,8,0.55,2,61,Visual,Interactive,0,4,88,Can do better with more effort,43.05,0,No
S3477,Melissa Estrada,melissa.estrada8036@edu.in,p3477,12,68,97,99,74,84.5,0.8,0.53,11,19,16,19,0.81,6,70,Kinesthetic,Texts,11,5,86,Average progress,37.11,0,No
S3478,Mary Evans,mary.evans814@outlook.com,p3478,10,94,89,82,82,86.75,0.4,0.74,19,1,1,13,0.42,6,26,Auditory,Mixed,19,0,39,Falling behind in multiple areas,65.7,1,Yes
S3479,Samantha Williams,samantha.williams3626@outlook.com,p3479,12,92,69,73,50,71,0.95,0.88,8,16,10,2,0.45,1,31,Auditory,Interactive,19,7,48,Needs improvement in basics,47.65,0,No
S3480,Robert Thompson,robert.thompson224@gmail.com,p3480,10,94,76,64,70,76,0.47,0.96,1,11,7,19,0.48,4,26,Kinesthetic,Videos,9,0,79,Consistent performance,32.28,0,No
S3481,Emily Carr,emily.carr8061@yahoo.com,p3481,10,71,64,55,88,69.5,0.46,0.86,3,4,16,14,0.46,3,78,Reading/Writing,Videos,0,2,97,Good participation,37.81,0,No
S3482,Heather Larson,heather.larson7678@gmail.com,p3482,9,90,87,73,87,84.25,0.6,0.6,5,18,10,5,0.48,3,53,Reading/Writing,Texts,15,1,34,Lacks focus,36.7,0,No
S3483,Kristin Thompson,kristin.thompson5923@gmail.com,p3483,10,83,66,68,78,73.75,0.62,0.74,18,5,12,10,0.56,5,87,Kinesthetic,Mixed,10,5,58,Average progress,45.74,0,No
S3484,Stanley Riley,stanley.riley6056@edu.in,p3484,11,57,90,58,75,70,0.53,0.9,12,6,17,17,0.65,3,28,Reading/Writing,Texts,3,7,34,Lacks focus,32.25,0,No
S3485,Sarah Davis,sarah.davis4365@gmail.com,p3485,10,45,53,62,69,57.25,0.75,0.64,12,2,13,20,0.59,3,31,Visual,Mixed,2,7,89,Can do better with more effort,34.11,0,No
S3486,Kevin Richardson,kevin.richardson1163@gmail.com,p3486,9,57,96,58,62,68.25,0.67,0.45,19,12,12,16,0.74,4,40,Kinesthetic,Interactive,12,6,94,Falling behind in multiple areas,60.41,1,Yes
S3487,Nicholas Jones,nicholas.jones1286@outlook.com,p3487,11,58,87,64,58,66.75,0.42,0.42,9,9,15,17,0.62,2,21,Kinesthetic,Interactive,14,6,57,Needs improvement in basics,71,1,Yes
S3488,Ronald Pierce,ronald.pierce8521@yahoo.com,p3488,9,61,98,55,51,66.25,0.59,0.3,11,20,14,1,0.57,2,60,Auditory,Mixed,9,7,30,Lacks focus,45.7,0,No
S3489,Kelly Taylor,kelly.taylor1668@gmail.com,p3489,12,76,86,93,54,77.25,0.89,0.8,17,12,19,15,0.79,4,14,Auditory,Videos,5,4,58,Average progress,37.91,0,No
S3490,Heather Hill,heather.hill8720@yahoo.com,p3490,11,71,93,90,70,81,0.81,0.38,16,13,19,17,0.81,3,58,Kinesthetic,Interactive,10,2,80,Needs improvement in basics,60.81,1,Yes
S3491,Alison Warren,alison.warren3114@edu.in,p3491,10,95,75,48,82,75,0.83,0.47,4,17,14,11,0.57,1,85,Visual,Videos,0,1,65,Lacks focus,41.03,0,No
